Item Code,Description,Item Category,Oraganization,Sub Inventory,To Location,To Subinventory,Document Number,Transaction ID,Transaction DATE,SellingÂ  Price,Value of Selling Price,Lot Number,UOM,Transaction Type,Transaction Quantity,Transaction Cost,Transaction Value,Balance Quantity,Balance Value
6090040021,BETASERC 8 MG TAB 100'S,Medicine,Rayan ER Pharmacy,RYN_ERP,,,,1130096060.0,05-02-2024,90.45,-90.45,418458.0,BOX,Issue to Patient,1.0,68.42217,-68.42217,8.0,547.3774
6090040021,BETASERC 8 MG TAB 100'S,Medicine,Rayan ER Pharmacy,RYN_ERP,,,,1132108166.0,09-02-2024,90.45,-90.45,418458.0,BOX,Issue to Patient,1.0,68.42217,-68.42217,7.0,478.95522
6090040021,BETASERC 8 MG TAB 100'S,Medicine,Rayan ER Pharmacy,RYN_ERP,,,,1139592419.0,24-02-2024,90.45,-90.45,418458.0,BOX,Issue to Patient,1.0,68.42217,-68.42217,26.0,1778.97642
6090040021,BETASERC 8 MG TAB 100'S,Medicine,Rayan ER Pharmacy,RYN_ERP,,,,1139830033.0,24-02-2024,90.45,-90.45,418458.0,BOX,Issue to Patient,1.0,68.42217,-68.42217,25.0,1710.55425
6090040021,BETASERC 8 MG TAB 100'S,Medicine,Rayan ER Pharmacy,RYN_ERP,,,,1139854049.0,24-02-2024,90.45,-90.45,418458.0,BOX,Issue to Patient,1.0,68.42217,-68.42217,24.0,1642.13208
6090040021,BETASERC 8 MG TAB 100'S,Medicine,Rayan ER Pharmacy,RYN_ERP,,,,1140987626.0,26-02-2024,90.45,-90.45,418458.0,BOX,Issue to Patient,1.0,68.42217,-68.42217,23.0,1573.70991
6090040021,BETASERC 8 MG TAB 100'S,Medicine,Rayan ER Pharmacy,RYN_ERP,,,,1141792778.0,28-02-2024,90.45,-90.45,418458.0,BOX,Issue to Patient,1.0,68.42217,-68.42217,22.0,1505.28774
6090040021,BETASERC 8 MG TAB 100'S,Medicine,Rayan ER Pharmacy,RYN_ERP,,,,1141817700.0,28-02-2024,90.45,-90.45,418458.0,BOX,Issue to Patient,1.0,68.42217,-68.42217,21.0,1436.86557
6090040021,BETASERC 8 MG TAB 100'S,Medicine,Rayan ER Pharmacy,RYN_ERP,,,,1142658008.0,29-02-2024,90.45,-90.45,418458.0,BOX,Issue to Patient,1.0,68.42217,-68.42217,20.0,1368.4434
6090040021,BETASERC 8 MG TAB 100'S,Medicine,Rayan ER Pharmacy,RYN_ERP,,,,1146354479.0,07-03-2024,90.45,-90.45,418458.0,BOX,Issue to Patient,1.0,68.42217,-68.42217,19.0,1300.02123
6090040021,BETASERC 8 MG TAB 100'S,Medicine,Rayan ER Pharmacy,RYN_ERP,,,,1146595281.0,07-03-2024,90.45,-90.45,418458.0,BOX,Issue to Patient,1.0,68.42217,-68.42217,18.0,1231.59906
6090040021,BETASERC 8 MG TAB 100'S,Medicine,Rayan ER Pharmacy,RYN_ERP,,,,1146893179.0,08-03-2024,90.45,-90.45,418458.0,BOX,Issue to Patient,1.0,68.42217,-68.42217,17.0,1163.17689
6090040021,BETASERC 8 MG TAB 100'S,Medicine,Rayan ER Pharmacy,RYN_ERP,,,,1150083142.0,14-03-2024,90.45,-90.45,418458.0,BOX,Issue to Patient,1.0,68.42217,-68.42217,16.0,1094.75472
6090040021,BETASERC 8 MG TAB 100'S,Medicine,Rayan ER Pharmacy,RYN_ERP,,,,1152622338.0,20-03-2024,90.45,-90.45,418458.0,BOX,Issue to Patient,1.0,68.42217,-68.42217,15.0,1026.33255
6090040021,BETASERC 8 MG TAB 100'S,Medicine,Rayan ER Pharmacy,RYN_ERP,,,,1153021094.0,20-03-2024,90.45,-90.45,418458.0,BOX,Issue to Patient,1.0,68.42217,-68.42217,14.0,957.91038
6090040021,BETASERC 8 MG TAB 100'S,Medicine,Rayan ER Pharmacy,RYN_ERP,,,,1154082692.0,23-03-2024,90.45,-90.45,418458.0,BOX,Issue to Patient,1.0,68.42217,-68.42217,13.0,889.48821
6090040021,BETASERC 8 MG TAB 100'S,Medicine,Rayan ER Pharmacy,RYN_ERP,,,,1154213586.0,23-03-2024,90.45,-90.45,418458.0,BOX,Issue to Patient,1.0,68.42217,-68.42217,12.0,821.06604
6090040021,BETASERC 8 MG TAB 100'S,Medicine,Rayan ER Pharmacy,RYN_ERP,,,,1157140123.0,29-03-2024,90.45,-90.45,418458.0,BOX,Issue to Patient,1.0,68.42217,-68.42217,11.0,752.64387
6090040021,BETASERC 8 MG TAB 100'S,Medicine,Rayan ER Pharmacy,RYN_ERP,,,,1157366115.0,30-03-2024,90.45,-90.45,418458.0,BOX,Issue to Patient,1.0,68.42217,-68.42217,10.0,684.2217
6090040021,BETASERC 8 MG TAB 100'S,Medicine,Rayan ER Pharmacy,RYN_ERP,,,,1164394811.0,17-04-2024,90.45,-90.45,418458.0,BOX,Issue to Patient,1.0,68.42217,-68.42217,9.0,615.79953
6090040021,BETASERC 8 MG TAB 100'S,Medicine,Rayan ER Pharmacy,RYN_ERP,,,,1166033403.0,20-04-2024,90.45,-90.45,418458.0,BOX,Issue to Patient,1.0,68.42217,-68.42217,8.0,547.37736
6090040021,BETASERC 8 MG TAB 100'S,Medicine,Rayan ER Pharmacy,RYN_ERP,,,,1166186611.0,21-04-2024,90.45,-90.45,418458.0,BOX,Issue to Patient,1.0,68.42217,-68.42217,7.0,478.95519
6090040021,BETASERC 8 MG TAB 100'S,Medicine,Rayan ER Pharmacy,RYN_ERP,,,,1166540158.0,21-04-2024,90.45,-90.45,418458.0,BOX,Issue to Patient,1.0,68.42217,-68.42217,6.0,410.53302
6090040021,BETASERC 8 MG TAB 100'S,Medicine,Rayan ER Pharmacy,RYN_ERP,,,,1166728618.0,21-04-2024,90.45,-90.45,418458.0,BOX,Issue to Patient,1.0,68.42217,-68.42217,5.0,342.11085
6090040021,BETASERC 8 MG TAB 100'S,Medicine,Rayan ER Pharmacy,RYN_ERP,,,,1167323647.0,22-04-2024,90.45,-90.45,418458.0,BOX,Issue to Patient,1.0,68.42217,-68.42217,4.0,273.68868
6090040021,BETASERC 8 MG TAB 100'S,Medicine,Rayan ER Pharmacy,RYN_ERP,,,,1167606536.0,23-04-2024,90.45,-90.45,418458.0,BOX,Issue to Patient,1.0,68.42217,-68.42217,3.0,205.26651
6090040021,BETASERC 8 MG TAB 100'S,Medicine,Rayan ER Pharmacy,RYN_ERP,,,,1167855661.0,23-04-2024,90.45,-90.45,418458.0,BOX,Issue to Patient,1.0,68.42217,-68.42217,2.0,136.84434
6090040021,BETASERC 8 MG TAB 100'S,Medicine,Rayan ER Pharmacy,RYN_ERP,,,,1168594180.0,25-04-2024,90.45,-90.45,418458.0,BOX,Issue to Patient,1.0,68.42217,-68.42217,1.0,68.42217
6090040021,BETASERC 8 MG TAB 100'S,Medicine,Rayan ER Pharmacy,RYN_ERP,,,,1169317900.0,26-04-2024,90.45,-90.45,418461.0,BOX,Issue to Patient,1.0,68.42224,-68.42224,20.0,1368.44485
6090040021,BETASERC 8 MG TAB 100'S,Medicine,Rayan ER Pharmacy,RYN_ERP,,,,1170601208.0,29-04-2024,90.45,-90.45,418458.0,BOX,Issue to Patient,1.0,68.42224,-68.42224,19.0,1300.02261
6090040021,BETASERC 8 MG TAB 100'S,Medicine,Rayan ER Pharmacy,RYN_ERP,,,,1173188309.0,04-05-2024,90.45,-90.45,418461.0,BOX,Issue to Patient,1.0,68.42224,-68.42224,18.0,1231.60037
6090040021,BETASERC 8 MG TAB 100'S,Medicine,Rayan ER Pharmacy,RYN_ERP,,,,1175631400.0,08-05-2024,90.45,-90.45,418461.0,BOX,Issue to Patient,1.0,68.42224,-68.42224,17.0,1163.17813
6090040021,BETASERC 8 MG TAB 100'S,Medicine,Rayan ER Pharmacy,RYN_ERP,,,,1176590209.0,09-05-2024,90.45,-90.45,418461.0,BOX,Issue to Patient,1.0,68.42224,-68.42224,16.0,1094.75588
6090040021,BETASERC 8 MG TAB 100'S,Medicine,Rayan ER Pharmacy,RYN_ERP,,,,1176856675.0,10-05-2024,90.45,-90.45,418461.0,BOX,Issue to Patient,1.0,68.42224,-68.42224,15.0,1026.33364
6090040021,BETASERC 8 MG TAB 100'S,Medicine,Rayan ER Pharmacy,RYN_ERP,,,,1179681831.0,15-05-2024,90.45,-90.45,418461.0,BOX,Issue to Patient,1.0,68.42224,-68.42224,14.0,957.9114
6090040021,BETASERC 8 MG TAB 100'S,Medicine,Rayan ER Pharmacy,RYN_ERP,,,,1180746346.0,16-05-2024,90.45,-90.45,418461.0,BOX,Issue to Patient,1.0,68.42224,-68.42224,13.0,889.48916
6090040021,BETASERC 8 MG TAB 100'S,Medicine,Rayan ER Pharmacy,RYN_ERP,,,,1181642937.0,18-05-2024,90.45,-180.9,418461.0,BOX,Issue to Patient,2.0,68.42224,-136.84449,11.0,752.64467
6090040021,BETASERC 8 MG TAB 100'S,Medicine,Rayan ER Pharmacy,RYN_ERP,,,,1183012957.0,20-05-2024,90.45,-90.45,418461.0,BOX,Issue to Patient,1.0,68.42224,-68.42224,10.0,684.22243
6090040021,BETASERC 8 MG TAB 100'S,Medicine,Rayan ER Pharmacy,RYN_ERP,,,,1183853833.0,22-05-2024,90.45,-180.9,418461.0,BOX,Issue to Patient,2.0,68.42224,-136.84449,8.0,547.37794
6090040021,BETASERC 8 MG TAB 100'S,Medicine,Rayan ER Pharmacy,RYN_ERP,,,,1184374190.0,23-05-2024,90.45,-90.45,418461.0,BOX,Issue to Patient,1.0,68.42224,-68.42224,7.0,478.9557
6090040021,BETASERC 8 MG TAB 100'S,Medicine,Rayan ER Pharmacy,RYN_ERP,,,,1184715702.0,23-05-2024,90.45,-90.45,418461.0,BOX,Issue to Patient,1.0,68.42224,-68.42224,6.0,410.53346
6090040021,BETASERC 8 MG TAB 100'S,Medicine,Rayan ER Pharmacy,RYN_ERP,,,,1186170542.0,26-05-2024,90.45,-90.45,418461.0,BOX,Issue to Patient,1.0,68.42224,-68.42224,5.0,342.11121
6090040021,BETASERC 8 MG TAB 100'S,Medicine,Rayan ER Pharmacy,RYN_ERP,,,,1188320202.0,30-05-2024,90.45,-90.45,418461.0,BOX,Issue to Patient,1.0,68.42225,-68.42225,24.0,1642.1339
6090040021,BETASERC 8 MG TAB 100'S,Medicine,Rayan ER Pharmacy,RYN_ERP,,,,1190471503.0,02-06-2024,90.45,-90.45,418461.0,BOX,Issue to Patient,1.0,68.42225,-68.42225,23.0,1573.71165
6090040021,BETASERC 8 MG TAB 100'S,Medicine,Rayan ER Pharmacy,RYN_ERP,,,,1190822674.0,03-06-2024,90.45,-90.45,418461.0,BOX,Issue to Patient,1.0,68.42225,-68.42225,22.0,1505.2894
6090040021,BETASERC 8 MG TAB 100'S,Medicine,Rayan ER Pharmacy,RYN_ERP,,,,1191181252.0,04-06-2024,90.45,-90.45,418461.0,BOX,Issue to Patient,1.0,68.42225,-68.42225,21.0,1436.86716
6090040021,BETASERC 8 MG TAB 100'S,Medicine,Rayan ER Pharmacy,RYN_ERP,,,,1194637369.0,10-06-2024,90.45,-90.45,418461.0,BOX,Issue to Patient,1.0,68.42225,-68.42225,20.0,1368.44491
6090040021,BETASERC 8 MG TAB 100'S,Medicine,Rayan ER Pharmacy,RYN_ERP,,,,1196012453.0,12-06-2024,90.45,-90.45,418461.0,BOX,Issue to Patient,1.0,68.42225,-68.42225,19.0,1300.02267
6090040021,BETASERC 8 MG TAB 100'S,Medicine,Rayan ER Pharmacy,RYN_ERP,,,,1196315983.0,12-06-2024,90.45,-90.45,418461.0,BOX,Issue to Patient,1.0,68.42225,-68.42225,18.0,1231.60042
6090040021,BETASERC 8 MG TAB 100'S,Medicine,Rayan ER Pharmacy,RYN_ERP,,,,1198123353.0,18-06-2024,90.45,-90.45,418461.0,BOX,Issue to Patient,1.0,68.42225,-68.42225,17.0,1163.17818
6090040021,BETASERC 8 MG TAB 100'S,Medicine,Rayan ER Pharmacy,RYN_ERP,,,,1199044179.0,20-06-2024,90.45,-90.45,418461.0,BOX,Issue to Patient,1.0,68.42225,-68.42225,16.0,1094.75593
6090040021,BETASERC 8 MG TAB 100'S,Medicine,Rayan ER Pharmacy,RYN_ERP,,,,1199384270.0,21-06-2024,90.45,-90.45,418461.0,BOX,Issue to Patient,1.0,68.42225,-68.42225,15.0,1026.33368
6090040021,BETASERC 8 MG TAB 100'S,Medicine,Rayan ER Pharmacy,RYN_ERP,,,,1203059073.0,28-06-2024,90.45,-90.45,418461.0,BOX,Issue to Patient,1.0,68.42225,-68.42225,14.0,957.91144
6090040021,BETASERC 8 MG TAB 100'S,Medicine,Rayan ER Pharmacy,RYN_ERP,,,,1203906632.0,30-06-2024,90.45,-180.9,418461.0,BOX,Issue to Patient,2.0,68.42225,-136.84449,12.0,821.06695
